HOUSEID	AVGVEHS	CENSUS_D	CENSUS_R	DRVRCNTC	HHCHILD	HHCOMP	HHINCOME	HHR_SEX	HHSIZEC	LIF_CYC	POORC	TOTCOST	TOTGALS	TOTMILES	URBRUR
515285801	1.287671233	7	3	2	7	0	7	1	2	02	3	1244.313674	965.5914242	20892.80125	1
515291811	2	7	3	3	7	0	6	1	3	02	3	1685.598636	1338.58872	31870.62258	1
515293552	0	7	3	0	6	0	2	2	1	10	1	0	0	0	1
515320832	1.863013699	7	3	3	2	1	7	2	4	06	3	1584.72816	1258.453474	32392.55491	1
515324139	1	7	3	1	2	1	2	2	3	03	1	281.5717956	223.8291587	2984.781472	1
515325220	1	7	3	1	6	0	4	1	1	09	3	122.4004786	97.05675636	1207.004683	1
515326115	0.452054795	7	3	1	6	0	6	2	1	09	3	108.2648608	86.0211265	2294.353212	1
515326450	1.536986301	7	3	2	7	0	9	1	2	02	3	2380.390717	1890.273486	29292.51314	1
515330671	2.704109589	7	3	3	7	0	8	1	3	02	3	1852.272309	1471.165151	29195.13361	1
515333140	1	7	3	1	5	0	4	2	1	01	3	469.6265891	373.0921246	6544.605615	1
515346636	1.621917808	7	3	1	5	0	6	2	1	01	3	1418.243754	1126.247123	28718.18184	1
515349776	1.457534247	7	3	2	8	0	6	1	2	02	3	1957.933478	1554.751831	30785.63995	2
515350446	1	7	3	1	2	1	5	1	4	06	2	0	0	0	1
515359506	2	7	3	2	9	0	9	1	2	10	3	1554.03736	1234.186092	26945.41144	1
515360810	1.454794521	7	3	2	2	1	9	1	4	06	3	956.6472403	759.9329595	9870.073497	1
515371423	1	7	3	1	5	0	3	2	1	01	2	240.5304227	191.2140855	2829.714445	2
515380555	1.452054795	7	3	2	7	0	7	2	2	02	3	1181.816448	938.5297304	22389.04887	1
515394619	2	7	3	2	7	0	6	2	2	02	3	1191.763799	946.4392298	30274.51395	1
515405980	2	7	3	2	2	1	8	2	4	06	3	2409.461333	1913.325947	34317.24044	2
515407724	3	7	3	2	8	0	9	1	2	02	3	1918.63876	1523.954642	28284.48943	1
515414665	2.452054795	7	3	3	3	1	8	2	5	06	3	3736.552733	2966.929669	67616.85854	1
515423407	3	7	3	2	9	0	9	2	2	10	3	1300.303074	1032.93199	22812.78148	1
515429007	2	7	3	2	2	1	7	2	4	06	3	2302.676404	1828.625926	29077.86269	1
515431046	2.78630137	7	3	2	8	0	8	2	2	02	3	2493.429777	1980.356924	29435.46591	2
515446509	2	7	3	2	8	0	9	1	2	02	3	1537.934142	1221.4695	22611.26022	1
515453105	2.539726027	7	3	3	7	0	9	1	3	08	3	1408.03894	1118.364164	24836.10512	1
515460596	3	7	3	2	2	1	-9	1	4	06	-9	2865.051938	2275.269761	45251.66869	1
515461799	2	7	3	2	2	1	8	1	4	06	3	1760.507068	1398.095784	30950.9996	1
515479226	1.863013699	7	3	1	1	1	7	1	3	04	3	748.1739252	594.3897121	11804.24786	1
515491527	2	7	3	2	2	1	7	1	4	04	3	982.7683303	780.6939213	15064.67916	1
515494416	1	7	3	1	4	0	7	2	1	01	3	328.8886053	261.2830728	6568.785536	1
515496791	2.736986301	7	3	4	2	1	8	2	5	06	3	2098.873219	1666.898228	35116.41108	1
515499037	1	7	3	1	4	0	6	2	1	01	3	634.3431114	503.7817033	13557.78058	1
515506047	3.276712329	7	3	3	8	0	9	1	3	08	3	2251.973088	1788.641828	33592.28429	1
515510286	2.950684932	7	3	2	8	0	9	2	2	02	3	2147.269318	1625.296046	24424.30845	1
515521536	1.210958904	7	3	2	1	1	9	2	3	04	3	3279.783146	2604.140109	44867.29272	1
515523259	2	7	3	2	2	1	8	1	3	06	3	1519.109088	1206.464178	30801.63661	1
515523277	1	7	3	2	2	1	2	2	4	06	1	1149.383391	912.7692305	15932.4723	1
515523530	3	7	3	3	2	1	1	2	5	04	1	2566.856217	2038.520513	42130.80671	1
515530060	2	7	3	2	2	1	9	1	4	06	3	1079.587634	857.5177077	18508.45986	1
515534666	2	7	3	2	2	1	6	2	5	06	2	1034.351867	821.6057142	15985.05399	1
515541682	3	7	3	2	8	0	6	1	4	10	3	1078.796712	846.6131722	15768.6969	1
515542175	2	7	3	2	8	0	6	2	2	02	3	4309.035203	3421.361086	83491.26858	1
515543480	1.539726027	7	3	2	2	1	4	2	4	06	1	2224.910407	1766.674552	38991.95282	1
515544263	1.369863014	7	3	2	2	1	9	2	4	06	3	1132.50213	899.409068	17205.48494	1
515546294	4	7	3	2	9	0	8	2	2	10	3	1785.123379	1417.465959	28436.10068	2
515547330	1.369863014	7	3	2	3	1	8	1	4	06	3	2242.452185	1780.609263	33188.67945	1
515559904	2.621917808	7	3	3	1	1	8	1	5	04	3	2488.814832	1976.505969	37289.40312	1
515559922	2	7	3	2	2	1	9	2	4	06	3	2280.544726	1811.144246	27542.47896	1
515569154	3.701369863	7	3	2	8	0	9	2	2	02	3	1675.410522	1331.421442	19904.60015	1
515575454	1	7	3	2	9	0	-9	2	2	10	-9	1066.219691	846.6816977	19316.30887	1
515576198	2	7	3	2	9	0	4	1	2	10	3	913.837101	718.2903525	10868.14857	2
515579331	2	7	3	2	2	1	9	2	5	04	3	1723.217122	1368.524275	28217.3803	2
515580908	2	7	3	1	5	0	8	1	1	01	3	1203.52858	955.745014	14243.62321	1
515583945	1	7	3	1	1	1	2	2	4	04	1	607.4518794	482.4241701	13649.40682	1
515584027	2	7	3	2	9	0	9	1	2	02	3	1733.941745	1377.048954	26169.1183	1
515584326	2	7	3	2	2	1	7	1	4	06	3	1360.83582	1080.841692	22381.54312	1
515624156	2	7	3	2	2	1	9	1	3	06	3	3766.066689	2990.299429	68267.79648	1
610316821	1	9	4	1	8	0	6	2	2	10	3	843.7012545	495.6004081	9608.543367	1
610527926	3	9	4	3	9	0	7	2	3	10	3	1142.481528	671.2736087	12624.4943	1
610730128	1	9	4	1	1	1	1	2	4	04	1	655.9364537	385.2968056	10748.67547	1
610760648	2	9	4	1	6	0	3	2	1	09	2	1572.078246	923.3481963	12424.28436	2
612012958	1	9	4	1	9	0	6	2	2	10	3	297.6920365	174.9324382	2930.696362	1
612164129	1	9	4	1	6	0	2	2	1	09	1	844.7076067	496.1831128	10492.65353	2
613305835	1	9	4	2	2	1	4	2	3	06	2	331.9459554	195.0333239	4206.570067	1
613447089	2	9	4	2	8	0	1	2	2	02	1	748.7986874	439.9242949	10744.61715	1
613559133	1.484931507	9	4	2	1	1	7	1	3	04	3	1983.933182	1165.254761	30059.7746	2
614216899	1	9	4	1	6	0	-9	1	1	09	-9	903.5620092	530.745208	11546.31394	2
614927887	1	9	4	1	5	0	7	2	1	01	3	487.9127458	286.6218179	7472.643375	1
615294447	2	9	4	3	3	1	7	2	4	06	3	1831.070942	1075.531319	25682.47985	2
615319304	0	9	4	0	6	0	3	2	1	09	2	0	0	0	2
615336440	2.287671233	9	4	2	2	1	-9	2	3	06	-9	1200.977659	792.4773475	17081.60739	2
710079733	0	9	4	0	9	0	6	2	3	02	3	0	0	0	1
710179624	1	9	4	1	6	0	3	2	1	09	2	529.4678538	311.048766	6162.712695	1
710211122	5	9	4	2	2	1	9	2	3	06	3	5349.669917	3250.916836	68196.10421	1
710485875	2	9	4	2	2	1	8	2	4	06	3	2129.116699	1250.559126	34141.09436	1
710537943	0	9	4	2	9	0	7	1	2	10	3	0	0	0	1
710547997	2	9	4	2	2	1	9	1	6	04	3	1411.012432	828.8576382	17929.9144	1
710593453	1	9	4	2	3	1	9	1	2	07	3	797.1782341	468.2536963	11917.20475	1
710641804	1	9	4	1	6	0	2	2	1	01	1	164.3954788	96.62479108	1835.52971	1
710666665	1.879452055	9	4	2	8	0	9	1	2	02	3	2947.545691	1731.210685	45685.70342	1
710668306	1	9	4	1	8	0	5	2	2	10	3	219.1465937	128.7750287	3030.590402	1
710670000	1	9	4	1	9	0	7	1	2	07	3	1524.34081	895.3127585	21151.78569	1
710678659	0.539726027	9	4	1	6	0	8	2	1	01	3	178.208934	104.705377	2182.946668	1
710709197	0	9	4	1	9	0	5	1	2	10	3	0	0	0	1
710712432	1	9	4	1	5	0	6	2	1	01	3	716.543254	420.8854226	12661.28629	1
710714007	1	9	4	1	9	0	4	2	2	10	3	225.2696688	132.3697343	3219.652782	2
710735495	2	9	4	2	9	0	8	2	2	10	3	1406.857151	826.4270578	17131.04158	1
710772650	1	9	4	2	7	0	7	1	2	02	3	1100.996358	646.6888097	15268.11612	2
710844883	1	9	4	1	6	0	7	1	1	09	3	884.7645313	519.7160941	10130.20623	1
710846319	1	9	4	1	6	0	6	1	1	01	3	19.56418082	15.95576323	125.5867086	1
710902626	2	9	4	2	7	0	9	1	2	02	3	1721.689204	1011.299877	21877.83841	1
710910117	2	9	4	2	8	0	8	2	2	02	3	1855.645977	1089.988539	23594.15451	1
710934083	1	9	4	2	8	0	7	1	2	02	3	191.4182845	112.490292	2527.505153	1
710970335	2	9	4	2	2	1	8	2	4	04	3	1131.346777	664.5900534	16141.65907	1
710978528	1	9	4	2	3	1	7	2	2	07	3	348.0812362	204.4974334	5334.264271	1
711028082	2	9	4	2	9	0	9	2	2	02	3	1557.734484	915.0371414	19014.94921	1
711805582	1	9	4	2	9	0	-9	1	2	10	-9	379.8766298	223.1895221	4499.866048	1
711851664	2	9	4	2	2	1	9	1	3	06	3	2294.807601	1347.957771	21953.46213	2
712102251	3.210958904	9	4	3	3	1	7	1	5	04	3	1667.423082	979.5202617	24632.36458	1
712137057	1	9	4	2	8	0	8	2	2	02	3	364.3802582	214.0796278	4844.717403	1
712209187	3	9	4	3	9	0	7	2	3	10	3	2086.459326	1265.006458	17144.19297	1
712268456	1	9	4	2	2	1	8	2	4	06	3	659.1179649	387.2035881	6870.000523	1
712281101	1	9	4	2	8	0	9	2	2	02	3	1009.760529	593.1077325	13910.93926	1
713132273	2	9	4	1	9	0	7	2	2	10	3	457.5968843	364.4915311	10375.8394	1
713133542	1	9	4	1	5	0	-9	2	1	01	-9	527.8762695	310.0857053	8920.720699	1
713175636	1	9	4	1	6	0	6	1	1	09	3	312.4352929	183.5956391	2944.215996	1
713180461	2	9	4	2	2	1	7	2	4	04	3	1522.665323	894.4290997	19512.72708	1
713185194	1	9	4	1	6	0	9	2	1	09	3	286.6110543	168.4291008	2624.698153	1
713246590	1	9	4	1	5	0	6	2	1	01	3	522.5445461	306.9604194	8081.816228	1
713350152	6	9	4	4	8	0	9	1	4	02	3	3177.033156	1866.321593	42812.1468	1
713383972	2.950684932	9	4	2	2	1	8	2	3	06	3	1669.479399	999.6090184	15464.86807	1
713497516	1.868493151	9	4	2	1	1	9	2	3	04	3	1681.382932	987.6521721	19112.2499	1
713500564	3.567123288	9	4	4	8	0	-9	2	4	08	-9	2005.631581	1178.15092	29840.50694	1
713545284	4.326027397	9	4	4	7	0	8	2	5	08	3	2475.156778	1504.707778	36977.38533	1
714164561	2	9	4	2	2	1	8	1	6	06	3	1644.752553	966.1717436	17045.19986	1
714286735	1.945205479	9	4	4	3	1	9	2	5	06	3	2267.394035	1331.793674	30971.61805	1
714370737	1	9	4	1	9	0	-9	1	3	02	-9	3510.876086	2062.032918	29387.18307	1
714420146	1	9	4	1	9	0	1	2	2	10	1	249.8081218	195.0409416	3737.992946	1
714638165	2	9	4	2	2	1	9	2	4	06	3	2342.706568	1376.086219	25809.19629	1
714724675	2	9	4	2	2	1	9	2	4	04	3	1110.056803	652.113802	13577.28116	1
715289603	2	9	4	2	9	0	-9	1	2	10	-9	714.169164	419.5969052	9045.377006	1
715437280	0.452054795	9	4	1	2	1	2	2	5	03	1	490.946294	288.371654	5627.524402	1
715472843	2	9	4	1	2	1	7	2	4	04	3	1221.940009	717.7316634	10655.18906	1
810001501	0	2	1	0	5	0	3	1	1	01	2	0	0	0	1
810005518	0	2	1	1	3	1	2	2	3	05	1	0	0	0	1
810009374	0	2	1	0	6	0	-9	2	1	04	-9	0	0	0	1
810012628	2	2	1	2	9	0	9	1	2	10	3	1373.72937	1020.018131	20189.50234	1
810013036	1	2	1	1	9	0	7	2	2	10	3	738.1154452	548.0611191	10692.69235	1
810015339	0	2	1	0	6	0	1	2	1	09	1	0	0	0	1
810017913	2	2	1	2	8	0	9	1	2	02	3	1309.456589	972.3108453	18237.42862	2
810021282	2	2	1	2	2	1	9	1	5	04	3	2380.929376	1767.834939	29549.3201	1
810024292	1	2	1	1	5	0	6	2	1	01	3	867.810057	644.3359047	20807.57209	2
810031160	1	2	1	1	6	0	6	2	1	09	3	146.4811011	108.7874378	2256.849308	1
810031423	1	2	1	1	7	0	9	1	2	02	3	298.5124484	221.6617881	6080.24882	1
810033913	2	2	1	3	3	1	7	2	3	08	3	3816.854328	2833.922979	57132.55758	2
810035485	1	2	1	1	4	0	3	2	1	01	2	524.3224542	389.3122052	12599.76639	1
810041301	4	2	1	3	8	0	7	2	3	02	3	3328.861625	2471.696223	52503.73323	2
810041486	0	2	1	0	6	0	3	2	1	09	2	0	0	0	1
810043828	2	2	1	2	9	0	9	2	2	10	3	935.1660901	694.399312	13342.38871	1
810044629	3	2	1	3	2	1	9	2	4	06	3	1864.685584	1384.575161	27500.41244	1
810047479	3	2	1	3	3	1	9	1	4	06	3	1866.521016	1385.662843	28154.24001	1
810047563	2	2	1	2	8	0	-9	2	2	10	-9	628.6302228	466.8071141	8513.761435	1
810053667	2	2	1	2	9	0	7	1	2	10	3	408.2709002	303.1939635	6223.585161	1
810055278	2	2	1	2	2	1	8	2	4	06	3	5878.989839	4364.967322	75547.40749	1
810059641	1	2	1	2	9	0	4	2	2	10	3	545.9949031	405.4160406	8669.607348	1
810065325	0	2	1	0	7	0	3	1	2	07	2	0	0	0	1
810065512	4	2	1	3	2	1	8	2	4	06	3	4637.420793	3497.324524	88088.30126	1
810069864	2	2	1	2	8	0	-9	2	2	02	-9	3095.818485	2298.574371	54722.34503	1
810071924	1	2	1	2	9	0	8	2	2	10	3	164.779559	122.3792341	2078.170904	1
810072024	3	2	1	3	8	0	9	2	3	02	3	3675.899192	2729.287663	63341.09619	1
810072275	1	2	1	2	8	0	-9	2	2	10	-9	631.756066	469.0875231	10769.58102	1
810074989	1	2	1	1	1	1	6	2	3	03	3	1055.076957	783.377576	21554.65722	1
810079050	2	2	1	2	2	1	9	2	5	04	3	2724.051269	2022.566967	44495.18344	1
810079555	0	2	1	1	5	0	-9	2	1	01	-9	0	0	0	1
810090233	0	2	1	1	4	0	4	2	1	01	3	0	0	0	1
810092161	1	2	1	1	5	0	7	2	1	01	3	703.3674814	522.2584392	11199.06427	1
810097634	1	2	1	2	9	0	7	2	2	10	3	943.3589009	700.44513	13715.92281	2
810098387	0	2	1	0	8	0	1	1	2	10	1	0	0	0	1
810099834	2	2	1	1	2	1	2	2	3	05	1	1902.544944	1412.638135	27951.544	1
810106237	1	2	1	2	9	0	6	1	2	10	3	614.6293455	456.3729653	10110.02061	2
810114643	2	2	1	1	2	1	3	1	2	05	2	1090.186666	809.5223447	12862.48889	1
810120859	4	2	1	2	8	0	6	2	2	02	3	2769.433242	2113.153272	32713.04759	2
810126383	2	2	1	2	8	0	8	2	2	02	3	3033.117234	2252.054307	39685.28698	1
810127670	2	2	1	2	2	1	9	1	3	06	3	2004.990311	1488.673799	44830.10116	1
810133578	1	2	1	1	9	0	4	2	2	02	3	250.0441222	174.638496	1636.09473	1
810134623	2	2	1	2	9	0	6	2	2	10	3	1401.44518	1040.593582	22337.34317	1
810136168	1	2	1	1	4	0	6	2	1	01	3	1322.002029	981.5542604	29103.59558	2
810138443	1	2	1	1	6	0	7	2	1	01	3	769.6603817	571.4661045	17377.70461	1
810140053	1	2	1	2	7	0	7	2	3	02	3	190.0107728	141.1165861	2188.321675	1
810140316	3	2	1	3	3	1	9	1	5	06	3	2354.536153	1748.265444	34300.88908	2
810149289	2	2	1	2	8	0	9	1	2	02	3	1864.260955	1384.226883	24524.12661	2
810149421	1	2	1	1	5	0	8	2	1	01	3	352.5944033	261.8165619	6971.718568	1
810150726	1	2	1	2	2	1	5	2	4	06	2	529.1687154	392.9182556	9712.000558	1
810152711	2	2	1	2	9	0	-9	1	2	02	-9	1228.356884	912.0763348	20115.6297	1
810153174	2	2	1	2	9	0	7	2	2	10	3	646.8457018	480.3388788	8796.438193	1
810155637	2	2	1	2	9	0	6	2	2	10	3	656.3678037	487.1720083	9215.660812	1
810156102	2	2	1	2	2	1	8	1	6	04	3	1730.437764	1284.859793	24961.68565	2
810156193	1	2	1	1	5	0	-9	1	1	01	-9	1026.496721	762.160649	19461.16593	1
810161638	1	2	1	1	2	1	3	2	3	05	1	2300.858493	1708.320956	35841.72926	1
810165382	1	2	1	1	2	1	8	2	3	05	3	1191.407851	884.6056718	19168.24125	1
810174816	2	2	1	2	1	1	9	2	3	04	3	2037.367491	1512.710563	44300.8983	1
810177648	0	2	1	0	2	1	3	2	3	05	1	0	0	0	1
810196359	2	2	1	2	2	1	9	2	5	04	3	1676.511727	1244.81929	25058.91817	1
810198616	0	2	1	1	7	0	6	2	4	08	3	0	0	0	1
810206221	2	2	1	2	9	0	9	2	4	10	3	1218.966985	884.7992881	22499.95167	1
810206847	2	2	1	1	6	0	4	1	1	09	3	7138.960592	5300.178436	113413.0011	2
810210170	3	2	1	2	2	1	6	1	3	06	3	2043.187265	1554.484973	29263.07846	2
810227196	0	2	1	1	6	0	-9	2	1	09	-9	0	0	0	1
810229118	2	2	1	2	1	1	-9	1	4	04	-9	1257.959198	934.0448468	23726.29578	2
810237980	2	2	1	2	9	0	9	1	2	10	3	447.4794737	332.0810905	6091.816488	1
810240074	3	2	1	3	8	0	8	2	3	02	3	1631.308951	1211.264554	33731.2715	1
810246535	1	2	1	1	5	0	5	1	1	01	3	423.6844848	311.9845774	7972.730241	2
810247859	2	2	1	2	2	1	9	2	5	04	3	933.7582344	693.3588946	13868.96034	1
810248584	1	2	1	1	6	0	7	2	1	09	3	2092.829112	1553.86503	35948.04566	1
810254941	1	2	1	1	5	0	9	2	1	01	3	431.1298561	320.1325481	6967.045935	1
810255069	2	2	1	2	7	0	-9	2	2	02	-9	999.1703584	741.8929306	23505.79793	1
810255117	1	2	1	2	1	1	8	2	3	04	3	422.0644749	313.4083782	5696.395655	1
810255180	1	2	1	1	6	0	7	2	1	01	3	519.3760717	385.6540105	7943.23875	2
810263626	1	2	1	2	7	0	7	2	2	02	3	659.8674764	489.9621562	10347.15717	2
810273063	2	2	1	2	1	1	7	1	3	04	3	574.2181563	426.3949014	11213.8498	1
810278611	2	2	1	2	8	0	9	2	2	02	3	1656.739165	1230.127169	28803.55125	1
810279298	2	2	1	3	8	0	7	2	3	08	3	3778.78276	2805.641667	67321.30425	1
810284742	1	2	1	1	6	0	7	2	1	09	3	66.19005386	48.99596488	868.9841421	1
810296530	4	2	1	2	8	0	6	1	2	10	3	1359.700354	1009.61989	15312.6683	2
810302628	1	2	1	1	5	0	9	1	1	01	3	624.1204772	463.4149175	11782.56395	1
810303746	3	2	1	4	8	0	9	2	4	02	3	6088.269171	4520.360848	98861.87083	1
810310753	1	2	1	1	6	0	5	2	1	09	3	32.98281954	24.414923	377.9307341	1
810312092	0	2	1	0	6	0	3	2	1	09	2	0	0	0	1
810315945	3	2	1	3	1	1	7	2	4	04	3	3570.48688	2557.651581	40945.58348	2
810316474	1	2	1	2	8	0	5	2	2	02	3	1543.106658	1145.714818	32886.07903	1
810323043	2	2	1	2	8	0	8	1	2	02	3	2041.840841	1516.056722	34253.56699	1
810331208	2	2	1	1	3	1	6	2	5	06	2	903.0802534	660.0629305	17123.83455	2
810334049	1	2	1	1	6	0	4	2	1	01	3	205.1628874	152.3535417	3958.124132	1
810335327	1	2	1	1	4	0	6	1	1	01	3	339.255233	251.9308719	3895.065232	1
810335372	0	2	1	1	5	0	-9	1	1	09	-9	0	0	0	1
810337367	3	2	1	3	2	1	7	1	4	06	3	3804.094315	2824.501937	49216.72431	1
810340826	0	2	1	0	9	0	4	2	2	10	3	0	0	0	1
810342165	1	2	1	1	6	0	3	1	1	09	2	656.5332464	487.4863173	10379.38148	1
810342585	1	2	1	1	6	0	-9	2	1	01	-9	146.110753	108.160238	1345.406533	1
810344431	3	2	1	2	9	0	3	1	2	10	2	1205.617286	895.1363054	13889.67431	1
810344842	1	2	1	1	6	0	3	2	1	09	2	318.4151224	236.4485853	4680.252567	1
810367458	2	2	1	3	3	1	9	2	4	06	3	2118.862411	1573.237455	34573.65343	1
810368464	0	2	1	0	6	0	1	1	1	09	1	0	0	0	1
810369425	2	2	1	1	6	0	-9	2	1	09	-9	493.5204643	366.4731236	10192.88768	1
810372078	1	2	1	2	2	1	5	1	6	04	1	723.7563573	537.396516	11456.55678	2
810374559	1	2	1	1	4	0	6	2	1	01	3	178.7696049	132.7566938	3477.764749	1
810375510	1	2	1	2	8	0	5	2	2	02	3	1003.307716	744.9475867	17206.03054	2
810475027	2	2	1	2	2	1	8	2	3	06	3	9837.290837	7303.8009	138246.2556	1
810477209	2	2	1	2	3	1	1	1	5	06	1	239.8863974	178.0187432	2369.750195	2
810480021	1	2	1	1	6	0	7	1	1	09	3	693.5722663	514.9920839	9504.3359	1
810480339	2	2	1	1	9	0	-9	2	2	10	-9	367.3078626	272.7573056	4352.021231	1
810487150	1	2	1	2	1	1	8	2	3	04	3	330.7801613	245.6168491	7447.876312	1
810488380	2	2	1	2	8	0	-9	1	2	10	-9	1965.316778	1458.972412	33417.32646	1
810492136	2	2	1	2	2	1	9	1	4	06	3	1625.649124	1207.05899	23287.07568	1
810496732	1	2	1	1	5	0	6	2	1	01	3	391.0253757	290.3483663	8228.436102	1
810496992	3	2	1	1	9	0	7	2	2	10	3	1671.093019	1240.637272	27123.01332	2
810497636	0	2	1	1	2	1	3	2	3	05	1	0	0	0	1
810501542	2	2	1	2	8	0	9	2	2	02	3	2736.121574	2031.541143	33475.9965	1
810503920	2	2	1	2	9	0	9	1	2	02	3	369.3073345	274.1468366	5653.068089	1
810504235	3	2	1	2	2	1	7	1	4	06	3	5283.657666	3922.961307	114230.8178	2
810505504	3	2	1	2	2	1	8	2	4	06	3	2763.526664	2052.447856	38787.49552	2
810505689	1.95890411	2	1	1	6	0	4	1	1	09	3	1054.166829	782.7586059	14656.61138	1
810506097	2	2	1	1	6	0	-9	1	1	09	-9	1033.162726	767.1616139	13756.86583	1
810506341	1	2	1	1	5	0	5	2	1	01	3	205.9178948	152.917242	3496.254976	1
810507647	2	2	1	2	2	1	7	2	4	04	3	1512.021751	1122.692427	23616.79507	2
810507683	1	2	1	2	8	0	3	2	3	10	1	571.819293	424.586699	9838.652104	1
810508224	2	2	1	2	9	0	8	2	2	02	3	1324.227869	983.2502085	23927.52971	1
810508345	3	2	1	3	8	0	7	2	3	02	3	1655.036499	1228.909754	25739.43077	2
810508916	1	2	1	1	5	0	9	2	1	01	3	452.2954932	335.8544313	6028.77943	1
810510432	0	2	1	0	5	0	6	2	1	01	3	0	0	0	1
810511046	3	2	1	2	1	1	9	2	4	04	3	1858.779072	1380.187195	26185.72675	1
810511578	0	2	1	2	7	0	9	1	2	02	3	0	0	0	1
810517093	0	2	1	1	4	0	-9	1	1	02	-9	0	0	0	1
810520011	1	2	1	1	9	0	7	1	2	10	3	230.6110345	171.2577428	3146.571611	1
810520507	1.980821918	2	1	2	9	0	9	2	2	10	3	1321.814584	981.4800865	17315.57159	1
810521036	3	2	1	3	8	0	9	2	3	08	3	1565.850356	1162.696777	25381.39221	1
810521269	0	2	1	2	7	0	-9	2	2	02	-9	0	0	0	1
810522332	2	2	1	2	2	1	8	2	5	06	3	1575.13603	1169.544825	26122.19979	1
810531192	1	2	1	1	5	0	7	1	1	01	3	1133.534167	841.6344908	19505.74481	1
810534634	2	2	1	2	3	1	9	2	6	06	3	1637.554989	1215.883603	30100.81783	1
810535480	0	2	1	0	6	0	-9	2	1	09	-9	0	0	0	1
810537886	1	2	1	2	9	0	6	2	2	10	3	148.8437713	110.5478274	1759.519162	1
810538182	0	2	1	0	8	0	3	1	2	02	2	0	0	0	1
810540550	2	2	1	2	8	0	6	1	2	02	3	692.0855448	513.8355909	10681.66206	2
810540895	2	2	1	2	2	1	9	1	5	06	3	2900.630526	2153.677667	40302.54823	1
810542620	1	2	1	1	5	0	8	2	1	02	3	0	0	0	1
810544697	1	2	1	1	5	0	9	2	1	01	3	1241.777008	922.0107219	16616.44443	2
810552085	2	2	1	2	2	1	-9	2	3	06	-9	5595.153603	4046.708618	112917.1045	1
810555376	1	2	1	3	3	1	8	1	6	04	3	961.6309296	714.0120581	13739.10553	1
810560437	1	2	1	1	6	0	6	2	1	09	3	201.3771263	149.5550452	2427.1572	1
810560503	2	2	1	2	7	0	6	2	2	02	3	1856.995784	1378.798677	36961.81414	1
810561386	1	2	1	1	5	0	-9	2	1	01	-9	551.5188414	409.5166659	8919.973722	1
810565713	0	2	1	1	9	0	4	2	2	10	2	0	0	0	1
810566345	1	2	1	1	2	1	8	2	2	05	3	662.0642366	491.5923109	10612.50495	1
810567865	3	2	1	2	2	1	9	2	6	06	3	1448.869047	1075.75139	21472.96558	1
810568620	1	2	1	2	9	0	5	2	2	10	3	773.4012208	574.2528383	13167.92746	2
810568796	2	2	1	2	3	1	9	2	4	04	3	1720.649499	1277.57598	30286.25042	1
810569467	1.791780822	2	1	2	9	0	6	2	2	10	3	1076.628574	785.7071802	15588.17754	2
810569681	4	2	1	1	5	0	9	1	1	01	3	995.5521991	738.1509166	14856.58125	1
810571143	2	2	1	2	2	1	-9	2	5	04	-9	1059.412348	786.6155749	15798.17593	1
810578544	2	2	1	1	6	0	9	1	1	01	3	1561.738929	1159.597923	27350.26527	1
810578683	2	2	1	2	9	0	5	2	2	10	3	2009.066545	1491.743111	24681.96686	2
810580220	2	2	1	2	9	0	4	1	2	02	3	864.8361991	642.1720798	15291.51023	2
810581106	2	2	1	2	1	1	7	1	4	04	3	2208.945926	1643.222926	30775.25579	1
810581151	6	2	1	4	3	1	5	2	6	08	1	3113.554747	2316.459517	46633.42205	2
810583584	3	2	1	2	2	1	6	2	5	06	3	2075.127013	1540.839865	26188.18187	2
810583977	0	2	1	1	8	0	5	2	2	10	3	0	0	0	1
810584657	2	2	1	2	9	0	7	1	2	10	3	1208.312998	897.1871805	22463.53408	1
810585506	2	2	1	2	2	1	8	2	4	06	3	1531.011988	1136.803098	20701.95895	1
810590117	1	2	1	1	8	0	9	2	2	10	3	439.8664043	326.6281432	5591.054808	1
810593444	1	2	1	1	6	0	4	1	1	09	3	32.15349114	23.80102797	286	1
810594085	2	2	1	2	1	1	9	1	3	04	3	433.9385714	343.5664453	8694.590699	1
810594946	2	2	1	2	2	1	4	2	4	04	1	1319.743088	979.9387353	18538.61416	1
810598476	3	2	1	4	3	1	6	2	4	06	3	2274.567047	1764.660413	40764.58253	1
810599138	3	2	1	1	5	0	6	1	1	09	3	1034.045415	767.542106	13524.26229	2
810599567	2	2	1	2	2	1	8	1	5	04	3	1530.087708	1136.098908	29555.55869	1
810599745	0	2	1	1	5	0	3	1	1	01	2	0	0	0	1
810599987	2	2	1	2	8	0	9	1	2	10	3	197.2532629	146.0326787	1857.742042	1
810601189	1	2	1	1	2	1	1	2	5	03	1	219.9905741	163.375122	2708.906563	1
810602681	0	2	1	1	2	1	-9	2	4	05	-9	0	0	0	1
810603361	3	2	1	2	8	0	8	1	2	02	3	3840.761065	2851.591801	45492.94928	2
810604966	1	2	1	1	8	0	1	2	2	10	1	288.1458856	213.9745513	4208.818629	2
810606166	3	2	1	3	9	0	8	1	3	10	3	1991.498363	1478.711542	36526.63818	1
810606438	1	2	1	3	3	1	7	2	4	06	3	739.18203	548.8476891	12231.74972	2
810606559	2	2	1	2	1	1	9	2	4	04	3	1330.003018	987.5472001	21926.32173	1
